,ProteinMean,ImpurityMean,CycleTimeMean,ProteinVar,ImpurityVar,CycleTimeVar,Throughput,TotalYield,PassRate,Ino_Utilization,Fer_Utilization,Cen_Utilization,Chr_Utilization,Fil_Utilization,Finished #,Not Qualified #,FerDropped #,DSPDropped #
71,4.843696417,0.903408746,91.69064618,4.633532751,0.182413008,103.3426689,0.052826505,368.1209277,0.506666667,0.133559528,0.405219588,0.046423896,0.220385747,0.047596267,76,63,3,8
72,4.953832535,0.926452588,90.64974369,6.186665234,0.349405647,69.54152943,0.054648059,356.6759425,0.493150685,0.145944359,0.444096286,0.051036024,0.239831279,0.051557021,72,61,3,10
73,4.746154601,0.916269988,95.87197944,5.734116159,0.273764602,356.704267,0.049505128,346.4692859,0.514084507,0.137726832,0.41654647,0.047913986,0.229652035,0.048784603,73,57,3,9
74,4.893292764,0.883095252,91.20763643,5.13308395,0.268313195,60.61533416,0.053650034,357.2103718,0.521428571,0.158154964,0.472998077,0.054611774,0.264257184,0.055656042,73,59,1,7
75,5.283281447,0.997357525,90.23722762,9.342622178,0.438772136,73.15387721,0.058548801,401.5293899,0.517006803,0.132149538,0.405389285,0.046692444,0.226686776,0.049118918,76,66,3,2
76,4.860491054,0.933883278,90.72291579,5.806234213,0.264516456,83.32991131,0.053575119,422.8627217,0.547169811,0.149920284,0.466075519,0.054931016,0.261349102,0.056708265,87,67,0,5
77,5.313300631,0.998608619,94.30936334,5.428097864,0.249313791,250.8384949,0.056339057,387.870946,0.477124183,0.130945318,0.400988525,0.04686357,0.225218127,0.049207737,73,77,0,3
78,5.112068189,0.952028432,92.17001037,6.65893957,0.289112805,121.3936352,0.055463465,398.7413188,0.557142857,0.139495694,0.421673027,0.048987391,0.231278762,0.049068329,78,57,1,4
79,4.547636393,0.84768423,91.13486429,5.012123859,0.216262379,127.2334676,0.049900073,427.4778209,0.573170732,0.117343191,0.367399997,0.043124695,0.213884195,0.046398218,94,67,2,1
80,4.509539643,0.818821585,94.05452821,3.925567225,0.191428602,217.4812979,0.047946013,329.1963939,0.486666667,0.129323716,0.39314747,0.046160653,0.221009317,0.046909257,73,69,0,8
81,4.903809003,0.920992182,90.39031954,5.174311928,0.258083069,64.09483695,0.054251484,426.6313832,0.547169811,0.129301529,0.400034251,0.04624955,0.223826687,0.048675854,87,63,3,6
82,4.766162362,0.854616647,92.48776751,6.212434812,0.281419109,145.5033056,0.051532894,352.6960148,0.513888889,0.137588705,0.416383346,0.047874611,0.228278173,0.0485147,74,60,3,7
83,4.745782857,0.86479178,90.22065645,4.367015433,0.184673551,93.12982754,0.052601954,370.1710629,0.523489933,0.128770336,0.393387435,0.045186496,0.214835642,0.046325327,78,59,4,8
84,5.249865773,0.985005213,90.50433426,6.45678438,0.344357606,73.9612654,0.058006788,409.4895303,0.513157895,0.136173133,0.416953224,0.048021809,0.226131756,0.048359966,78,60,3,11
85,4.746154016,0.928074242,96.64838958,4.349460714,0.202806759,222.9045429,0.04910743,389.1846293,0.569444444,0.14952675,0.455363928,0.052561441,0.258188976,0.05567015,82,58,1,3
86,4.853450349,0.922036959,89.50430308,6.119616246,0.309468476,49.3131805,0.054225888,378.5691272,0.523489933,0.117365814,0.35578171,0.041161554,0.201463583,0.043297875,78,66,1,4
87,5.272737091,0.970905691,90.54117058,8.633198492,0.365980819,71.62906677,0.058235795,421.8189673,0.544217687,0.129681505,0.392759689,0.045498718,0.211507554,0.044912692,80,59,1,7
88,4.516313144,0.892636888,89.9767304,3.943917008,0.219878447,54.1953352,0.050194235,383.8866172,0.544871795,0.134615988,0.417581772,0.048651795,0.234121224,0.049729263,85,62,2,7
89,4.831378588,0.9128238,91.42354252,5.052556752,0.229973382,87.1633233,0.05284611,376.8475299,0.561151079,0.13462139,0.406949258,0.047187527,0.226667108,0.048450207,78,56,0,5
90,4.823147844,0.899647638,88.4799258,5.394412138,0.250457092,28.89978177,0.05451121,434.0833059,0.573248408,0.123222854,0.378603796,0.044063509,0.213957034,0.046987154,90,62,1,4
91,4.75356666,0.900741972,91.34603444,6.755907601,0.288030349,120.3962897,0.052039114,366.0246328,0.534722222,0.132914704,0.405404879,0.04669076,0.223624061,0.047738561,77,59,2,6
92,4.511128953,0.859851468,89.39194884,4.509346379,0.225831243,25.52156385,0.0504646,365.4014452,0.512658228,0.117791493,0.366327076,0.042284126,0.208643096,0.04507561,81,68,5,4
93,5.043771751,0.954657692,94.70409375,5.238559565,0.242779333,188.3480475,0.053258223,418.6330554,0.549668874,0.129602255,0.399300129,0.046683304,0.228643571,0.049475484,83,64,1,3
94,4.855168277,0.913334199,93.40890755,7.220610402,0.311856672,118.5854049,0.051977573,436.9651449,0.566037736,0.12427703,0.386553588,0.045334964,0.222020066,0.047730506,90,63,1,5
95,4.567971769,0.870994201,90.05265567,5.272723771,0.24392534,68.05246837,0.050725564,351.7338262,0.52027027,0.131327539,0.398429188,0.046274513,0.220538717,0.047218891,77,61,0,10
96,4.592818866,0.833988068,92.51663766,5.660057543,0.202730229,98.03727655,0.049643167,376.611147,0.535947712,0.134043144,0.408366374,0.047339417,0.234744536,0.05023461,82,66,0,5
97,4.835318154,0.925742199,89.70564614,5.302890176,0.222285742,52.79473008,0.053902049,299.7897256,0.427586207,0.130543548,0.395136129,0.045522138,0.220818815,0.047447049,62,75,2,6
98,4.941149554,0.920312555,94.09707277,7.558453201,0.375957769,235.968371,0.052511193,390.3508147,0.509677419,0.1332825,0.410197009,0.048042739,0.229286047,0.048390949,79,66,0,10
99,4.858223049,0.902295431,91.14824261,4.773973476,0.237291071,91.59413458,0.053300238,374.0831748,0.531034483,0.131691825,0.397163381,0.045552964,0.218525196,0.047745353,77,62,2,4
